Filename,Mode,AvgTimeElapsed,Flipped,FlippedPercentage,RunNumber50p,AvgFlippedPerRun,AvgFlippedPerRunPercentage,ti_fo_per_all,to_fi_per_all,ti_fo_per_avg,to_fi_per_avg
CastMetal1,Default,0.29266915163999996,20,0.06116207951070336,1,4.455510204081633,0.013625413468139549,0.05263157894736842,0.11904761904761904,0.012196204797708558,0.023323615160349854
CostaMadre1,Default,0.28183492422,18,0.060810810810810814,1,4.511020408163265,0.015239933811362382,0.05813953488372093,0.07894736842105263,0.01222591362126246,0.03570354457572503
KnuggetChase3,Default,0.20954536582,11,0.05670103092783505,1,2.662857142857143,0.013726067746686303,0.0379746835443038,0.1388888888888889,0.009563420304830792,0.03199546485260771
KungChi3,Default,0.12510673832,9,0.07317073170731707,1,2.462040816326531,0.020016592002654723,0.04672897196261682,0.25,0.011398054548922372,0.0776530612244898
MeanWhile1,Default,0.28134186082,19,0.07509881422924901,1,5.476734693877551,0.021647172703073325,0.061946902654867256,0.18518518518518517,0.019497923063030526,0.03963718820861678
MegaWatt1,Default,0.28212236664,19,0.07509881422924901,1,5.270204081632653,0.02083084617246108,0.061946902654867256,0.18518518518518517,0.018049485280837996,0.04411186696900983
PieChart1,Default,0.29743327584,39,0.05531914893617021,1,10.045714285714286,0.014249240121580548,0.05124223602484472,0.09836065573770492,0.014336417796932437,0.013328872532619605
PieChart2,Default,0.30857891253999997,49,0.06577181208053691,1,12.419591836734694,0.016670593069442543,0.06172839506172839,0.25,0.016017468715881413,0.04642857142857143
PieChart3,Default,0.30456130002,59,0.05478180129990715,1,15.71265306122449,0.014589278608379285,0.04559915164369035,0.11940298507462686,0.011887376371545437,0.033603411513859274
PizzaCutter1,Default,0.29840798832,32,0.048411497730711045,1,8.62204081632653,0.013043934669177807,0.04433497536945813,0.09615384615384616,0.010679266780603868,0.04073783359497645
PizzaCutter3,Default,0.30391472248,60,0.05752636625119847,1,14.73469387755102,0.014127223276654862,0.04694323144104803,0.13385826771653545,0.01221103288476963,0.02794793507954363
analcatdata_apnea1,Default,0.31012123078,64,0.13473684210526315,1,10.813061224489797,0.02276433941997852,0.13043478260869565,0.16393442622950818,0.020918860297742283,0.035289394446303114
analcatdata_apnea2,Default,0.30901571833999997,70,0.14736842105263157,1,10.724897959183673,0.02257873254564984,0.1411192214111922,0.1875,0.021270172302497642,0.030982142857142857
analcatdata_apnea3,Default,0.3089879068,61,0.13555555555555557,1,9.255510204081633,0.02056780045351474,0.12658227848101267,0.2,0.01891190906742444,0.032460111317254174
analcatdata_challenger,Default,0.03577840418,18,0.13043478260869565,1,7.807346938775511,0.056574977817213844,0.13953488372093023,0.0,0.060522069292833415,0.0
analcatdata_chlamydia,Default,0.1037483709,16,0.16,1,3.0048979591836735,0.030048979591836736,0.18518518518518517,0.05263157894736842,0.036603678508440415,0.002105263157894737
analcatdata_lawsuit,Default,0.29225787016,26,0.09848484848484848,1,8.438367346938776,0.03196351267779839,0.08571428571428572,0.2631578947368421,0.02982423990004165,0.05954887218045113
analcatdata_neavote,Default,0.10702694672,14,0.14,1,3.8424489795918366,0.038424489795918365,0.12903225806451613,0.2857142857142857,0.038086460390607854,0.042915451895043734
annthyroid,Default,0.38789397004000004,479,0.06652777777777778,1,126.0865306122449,0.01751201814058957,0.05895589558955896,0.16104868913857678,0.015365699835289652,0.044304823052816626
appendicitis,Default,0.09476463660000001,6,0.05660377358490566,1,1.5281632653061223,0.014416634578359644,0.058823529411764705,0.047619047619047616,0.0125906362545018,0.021807580174927114
ar1,Default,0.10762315001999997,11,0.09090909090909091,1,2.4024489795918367,0.019854950244560635,0.07142857142857142,0.3333333333333333,0.012346938775510203,0.11328798185941043
ar3,Default,0.05856651749999999,2,0.031746031746031744,18,0.08,0.0012698412698412698,0.01818181818181818,0.125,0.0007272727272727273,0.005
ar4,Default,0.10745225922000001,6,0.056074766355140186,3,1.9093877551020408,0.017844745374785427,0.04597701149425287,0.1,0.01634529673938541,0.02436734693877551
ar6,Default,0.09697556829999998,7,0.06930693069306931,1,0.6457142857142857,0.006393210749646393,0.06976744186046512,0.06666666666666667,0.0050023730422401515,0.01436734693877551
arsenic-female-bladder,Default,0.29160437592,51,0.09123434704830054,1,11.199183673469388,0.020034317841626813,0.09603340292275574,0.0625,0.02129606748753781,0.012479591836734694
arsenic-female-lung,Default,0.2941890641,48,0.08586762075134168,1,11.02204081632653,0.019717425431711146,0.08888888888888889,0.0,0.020411186696900983,0.0
arsenic-male-bladder,Default,0.28897158412,39,0.06976744186046512,1,10.896326530612244,0.01949253404402906,0.07289719626168224,0.0,0.020366965477779896,0.0
arsenic-male-lung,Default,0.28589087667999996,46,0.08228980322003578,1,11.475102040816326,0.020527910627578402,0.08424908424908426,0.0,0.021016670404425505,0.0
backache,Default,0.23626797576000003,21,0.11666666666666667,1,4.048979591836734,0.022494331065759637,0.1032258064516129,0.2,0.022720210664911127,0.021093877551020407
breastw,Default,0.26129221334,79,0.11566617862371889,1,20.587755102040816,0.03014312606448143,0.009009009009009009,0.3138075313807531,0.0014708586137157564,0.08340876099393732
cardio,Default,0.32519616160000003,230,0.12561441835062806,1,59.63428571428572,0.03256924397284856,0.09123867069486405,0.44886363636363635,0.022846291386645293,0.12399814471243044
climate-model-simulation-crashes,Default,0.27077302758,186,0.34444444444444444,1,48.68244897959184,0.09015268329554045,0.3319838056680162,0.4782608695652174,0.08603156242253987,0.13440993788819877
datatrieve,Default,0.12511784752,9,0.06923076923076923,2,1.8881632653061224,0.014524332810047096,0.05042016806722689,0.2727272727272727,0.009946835877208026,0.06404452690166976
fertility,Default,0.10584407252,14,0.14,1,4.18530612244898,0.0418530612244898,0.125,0.25,0.04087198515769944,0.04904761904761904
flare,Default,0.21221447255999998,77,0.07223264540337711,1,18.720816326530613,0.01756174139449401,0.0757918552036199,0.054945054945054944,0.017137316465047556,0.019623233908948195
glass,Default,0.23390501246,9,0.04205607476635514,1,2.1853061224489796,0.010211710852565324,0.03902439024390244,0.1111111111111111,0.008744649079143853,0.0436281179138322
ionosphere,Default,0.27972726242,27,0.07692307692307693,1,6.504489795918367,0.01853130995988139,0.008888888888888889,0.1984126984126984,0.004386394557823129,0.04379008746355685
kc3,Default,0.2730293433,35,0.07641921397379912,1,6.600816326530612,0.01441226272168256,0.06746987951807229,0.16279069767441862,0.012176051143348906,0.035994304698623636
letter,Default,0.32052424844,352,0.22,1,88.70040816326531,0.05543775510204082,0.208,0.4,0.051974421768707486,0.10738775510204082
lungcancer_GSE31210,Default,0.2326160825,21,0.09292035398230089,1,5.947755102040817,0.026317500451508036,0.09947643979057591,0.05714285714285714,0.02633187306336147,0.026239067055393587
lympho,Default,0.18450887166000002,8,0.05405405405405406,1,1.853061224489796,0.012520683949255379,0.056338028169014086,0.0,0.013049726933026732,0.0
mw1,Default,0.30147687752,31,0.07692307692307693,1,9.408979591836735,0.023347343900339292,0.06451612903225806,0.22580645161290322,0.019201228878648235,0.073100724160632
optdigits,Default,0.42797678506000003,1084,0.20782208588957055,1,267.60979591836735,0.05130555903342932,0.20094749309119622,0.44,0.04976191819009483,0.10343945578231294
pc1,Default,0.29781837338,36,0.032461677186654644,1,9.570612244897958,0.008629947921458934,0.031007751937984496,0.05194805194805195,0.007857933871222909,0.018976941425921018
pima,Default,0.29322817998,89,0.11588541666666667,1,22.323265306122448,0.02906675170068027,0.074,0.19402985074626866,0.016768979591836736,0.052010356381358515
satellite,Default,0.3807611917,618,0.09603729603729604,1,154.07183673469387,0.023942787371358798,0.0272789270288702,0.24459724950884087,0.0071519037258003905,0.0602213223206768
satimage-2,Default,0.37288954664,679,0.11700844390832328,1,161.3861224489796,0.027810808624673375,0.11828332170272156,0.014084507042253521,0.02808052181095746,0.006036217303822937
thoracic_surgery,Default,0.35985876162,42,0.08936170212765958,1,9.393469387755102,0.019986105080330004,0.065,0.22857142857142856,0.01239795918367347,0.0633469387755102
thyroid,Default,0.34068816420000003,254,0.06733828207847296,1,64.71020408163265,0.01715540935356115,0.06768143517260125,0.053763440860215055,0.01716992749804461,0.016581084046521834
vertebral,Default,0.24816421411999998,22,0.09166666666666666,1,4.371428571428571,0.018214285714285714,0.09523809523809523,0.06666666666666667,0.019720116618075805,0.007673469387755103
visualizing_livestock,Default,0.1319233442,10,0.07692307692307693,1,2.122448979591837,0.0163265306122449,0.0761904761904762,0.08,0.019086491739552965,0.0047346938775510205
vowels,Default,0.29248502832,294,0.20192307692307693,1,72.03673469387755,0.0494757793227181,0.1941678520625889,0.42,0.048030888030888036,0.0901061224489796
wbc,Default,0.27504691844,22,0.0582010582010582,1,5.866938775510204,0.015521002051614295,0.05322128851540616,0.14285714285714285,0.014783056079574686,0.028066083576287655
wine,Default,0.11421152746,21,0.16279069767441862,1,4.2759183673469385,0.03314665401044138,0.12605042016806722,0.6,0.024606413994169095,0.13477551020408163
CastMetal1,Fast,0.14462713165999996,28,0.0856269113149847,1,5.870204081632653,0.017951694439243587,0.07017543859649122,0.19047619047619047,0.016452559971356966,0.02812439261418853
CostaMadre1,Fast,0.13980769178000002,25,0.08445945945945946,1,6.396734693877551,0.021610590182018753,0.07751937984496124,0.13157894736842105,0.01863312766967252,0.04182599355531686
KnuggetChase3,Fast,0.10401816668000001,13,0.06701030927835051,1,3.24,0.016701030927835054,0.04430379746835443,0.16666666666666666,0.010276414363213639,0.04489795918367347
KungChi3,Fast,0.06233802499999999,9,0.07317073170731707,1,2.3346938775510204,0.018981251037000164,0.04672897196261682,0.25,0.0101850085828724,0.0778061224489796
MeanWhile1,Fast,0.13989437000000002,31,0.1225296442687747,1,7.2661224489795915,0.028719851576994433,0.09734513274336283,0.3333333333333333,0.02494852808379989,0.060287226001511714
MegaWatt1,Fast,0.1376917083,25,0.09881422924901186,1,6.631836734693877,0.02621279341776236,0.08849557522123894,0.18518518518518517,0.022651255192342422,0.05602418745275888
PieChart1,Fast,0.14606281582000002,57,0.08085106382978724,1,13.418775510204082,0.019033724127949053,0.07453416149068323,0.14754098360655737,0.018287488908606923,0.02691201070592171
PieChart2,Fast,0.15140048248,68,0.0912751677852349,1,16.340408163265305,0.02193343377619504,0.08916323731138547,0.1875,0.02106435990033874,0.06153061224489796
PieChart3,Fast,0.1495894191,77,0.07149489322191271,1,19.674285714285713,0.018267674757925453,0.05726405090137858,0.17164179104477612,0.014998593286731447,0.04127322570819373
PizzaCutter1,Fast,0.14659518585999998,46,0.06959152798789713,1,11.613061224489796,0.01756892772237488,0.06403940886699508,0.1346153846153846,0.015212626922690257,0.04516483516483517
PizzaCutter3,Fast,0.15048182496,81,0.07766059443911794,1,20.60408163265306,0.01975463243782652,0.0665938864628821,0.15748031496062992,0.01724623473843686,0.037846697734211794
analcatdata_apnea1,Fast,0.15308389584,100,0.21052631578947367,1,17.932244897959183,0.03775209452201933,0.1956521739130435,0.3114754098360656,0.034465148378191854,0.06006022080963533
analcatdata_apnea2,Fast,0.15463526828000002,99,0.20842105263157895,1,19.161632653061226,0.04034027926960258,0.20194647201946472,0.25,0.03915189433437609,0.0479719387755102
analcatdata_apnea3,Fast,0.15296270253999997,97,0.21555555555555556,1,16.686530612244898,0.03708117913832199,0.20253164556962025,0.3090909090909091,0.03478997675019375,0.05353617810760668
analcatdata_challenger,Fast,0.018532830799999997,30,0.21739130434782608,3,8.806530612244899,0.06381543921916594,0.21705426356589147,0.2222222222222222,0.06705268153773138,0.017414965986394557
analcatdata_chlamydia,Fast,0.052005254199999996,16,0.16,1,3.244081632653061,0.03244081632653061,0.1728395061728395,0.10526315789473684,0.03720836482741245,0.012116004296455424
analcatdata_lawsuit,Fast,0.14546021168,37,0.14015151515151514,1,10.32,0.03909090909090909,0.12244897959183673,0.3684210526315789,0.0349954185755935,0.09190118152524168
analcatdata_neavote,Fast,0.05410182991999999,17,0.17,1,5.186122448979591,0.05186122448979592,0.16129032258064516,0.2857142857142857,0.04830370858020628,0.09912536443148688
annthyroid,Fast,0.19193210923999998,685,0.09513888888888888,1,174.10285714285715,0.024180952380952383,0.08445844584458446,0.22846441947565543,0.021215917510118358,0.0611939157685546
appendicitis,Fast,0.04509738584,13,0.12264150943396226,1,2.8302040816326532,0.026700038505968426,0.11764705882352941,0.14285714285714285,0.025911164465786316,0.02989310009718173
ar1,Fast,0.05412734578,16,0.1322314049586777,1,3.2889795918367346,0.027181649519311856,0.125,0.2222222222222222,0.021137026239067054,0.10240362811791383
ar3,Fast,0.02900095422,5,0.07936507936507936,7,0.9730612244897959,0.015445416261742792,0.03636363636363636,0.375,0.007866419294990724,0.06755102040816327
ar4,Fast,0.05237277334,8,0.07476635514018691,2,2.3020408163265307,0.0215144001525844,0.05747126436781609,0.15,0.018644147314098053,0.034
ar6,Fast,0.045870478320000005,7,0.06930693069306931,1,1.4489795918367347,0.014346332592442917,0.06976744186046512,0.06666666666666667,0.012776459420977694,0.023346938775510202
arsenic-female-bladder,Fast,0.14183260664,78,0.13953488372093023,1,15.88326530612245,0.028413712533313863,0.14822546972860126,0.0875,0.029755868944655105,0.020377551020408162
arsenic-female-lung,Fast,0.14335003081999997,73,0.13059033989266547,1,16.831836734693876,0.03011062027673323,0.13518518518518519,0.0,0.03117006802721088,0.0
arsenic-male-bladder,Fast,0.1420656308,67,0.11985688729874776,1,15.857959183673469,0.028368442189040194,0.1252336448598131,0.0,0.029641045203127978,0.0
arsenic-male-lung,Fast,0.14189781334,72,0.12880143112701253,1,16.01469387755102,0.02864882625679968,0.13186813186813187,0.0,0.029330941167675862,0.0
backache,Fast,0.11974299326,24,0.13333333333333333,1,5.397551020408163,0.029986394557823128,0.12903225806451613,0.16,0.030556945358788678,0.026448979591836737
breastw,Fast,0.12883674582,103,0.15080527086383602,1,26.144489795918368,0.03827890160456569,0.018018018018018018,0.39748953974895396,0.0026070968928111784,0.10454786098539834
cardio,Fast,0.16222261408000002,301,0.16439104314582195,1,79.03673469387755,0.04316588459523624,0.12447129909365559,0.5397727272727273,0.03152253529810716,0.1526530612244898
climate-model-simulation-crashes,Fast,0.13434110832,240,0.4444444444444444,1,58.57714285714286,0.10847619047619048,0.4251012145748988,0.6521739130434783,0.10371312897628686,0.15962732919254657
datatrieve,Fast,0.057361092499999995,12,0.09230769230769231,1,2.9453061224489794,0.022656200941915228,0.07563025210084033,0.2727272727272727,0.015105470759732464,0.10434137291280149
fertility,Fast,0.05132055498000001,23,0.23,1,5.44734693877551,0.0544734693877551,0.20454545454545456,0.4166666666666667,0.05119666048237477,0.07850340136054422
flare,Fast,0.10546531163999998,100,0.09380863039399624,1,26.899591836734693,0.025234138683616035,0.09276018099547512,0.0989010989010989,0.024987533474928436,0.02643193541152725
glass,Fast,0.11606028838,17,0.0794392523364486,1,3.150204081632653,0.014720579820713332,0.07804878048780488,0.1111111111111111,0.01313290194126431,0.0508843537414966
ionosphere,Fast,0.13860811078000002,42,0.11965811965811966,1,9.239183673469388,0.026322460608174895,0.013333333333333334,0.30952380952380953,0.004665759637188209,0.06499514091350826
kc3,Fast,0.13492519672,50,0.1091703056768559,1,12.212244897959184,0.02666429017021656,0.09879518072289156,0.20930232558139536,0.024143594787312515,0.050991931656383487
letter,Fast,0.15972697496000002,483,0.301875,1,115.97142857142858,0.07248214285714286,0.2886666666666667,0.5,0.06818176870748299,0.1369877551020408
lungcancer_GSE31210,Fast,0.11622545754,33,0.14601769911504425,1,8.365714285714287,0.03701643489254109,0.14659685863874344,0.14285714285714285,0.03764932150870819,0.03356268221574344
lympho,Fast,0.09156737835999999,16,0.10810810810810811,1,3.055510204081633,0.02064533921676779,0.1056338028169014,0.16666666666666666,0.021235987352687554,0.006666666666666667
mw1,Fast,0.15008726238,42,0.10421836228287841,1,12.434285714285714,0.03085430698333924,0.08870967741935484,0.2903225806451613,0.025376344086021504,0.09658986175115207
optdigits,Fast,0.21435000248000002,1493,0.2862346625766871,1,368.2995918367347,0.07060958432452735,0.2785234899328859,0.5466666666666666,0.06892561051266144,0.1274829931972789
pc1,Fast,0.14821615164,65,0.058611361587015326,1,13.416326530612245,0.01209767946854125,0.0562015503875969,0.09090909090909091,0.011458629963613354,0.02066260270341903
pima,Fast,0.14300310247999998,134,0.17447916666666666,1,32.84,0.04276041666666667,0.122,0.27238805970149255,0.028137142857142857,0.07004264392324094
satellite,Fast,0.18656203318,848,0.1317793317793318,1,217.03183673469388,0.03372678115535258,0.04341895885428507,0.32269155206286837,0.01019675158083238,0.08456597570265827
satimage-2,Fast,0.18268649746,1037,0.17870067206617266,1,236.26448979591837,0.04071419779354099,0.1805652477320307,0.028169014084507043,0.04112266260307333,0.007737855705662548
thoracic_surgery,Fast,0.17658790338,64,0.13617021276595745,1,15.14938775510204,0.032232739904472424,0.11,0.2857142857142857,0.023051020408163266,0.0846997084548105
thyroid,Fast,0.16634875495999998,346,0.09172852598091198,1,86.36734693877551,0.022896963663514187,0.09160097852677358,0.0967741935483871,0.022920602870123315,0.02196181698485846
vertebral,Fast,0.12046972164,27,0.1125,1,6.408979591836735,0.026704081632653063,0.11904761904761904,0.06666666666666667,0.028839650145772597,0.011755102040816328
visualizing_livestock,Fast,0.06382760822,17,0.13076923076923078,1,3.770612244897959,0.029004709576138148,0.12380952380952381,0.16,0.031378036929057336,0.019036734693877552
vowels,Fast,0.14376547918,403,0.2767857142857143,1,97.44979591836734,0.06692980488898856,0.2681365576102418,0.52,0.06446134641623363,0.13634285714285713
wbc,Fast,0.13372177752,33,0.0873015873015873,1,8.322448979591837,0.022017060792570996,0.08123249299719888,0.19047619047619047,0.02047218887555022,0.048279883381924196
wine,Fast,0.054483277420000004,32,0.24806201550387597,1,6.63265306122449,0.05141591520329062,0.2184873949579832,0.6,0.04360830046304236,0.1443265306122449
